consumption_id,icp_id,retailer_id,price_category_code,region,billing_month,billing_period_start,billing_period_end,icp_days,price_year,expected_delivery_charge_unrounded,component_count,expected_delivery_charge,data_origin
ICP000234-202605,ICP000234,RET003,RSC,Selwyn,2026-05,2026-05-01,2026-05-31,31,2026,112.49201746,6,112.49,Calculated from public prices and simulated quantities
ICP000235-202605,ICP000235,RET001,RES,Christchurch Urban,2026-05,2026-05-01,2026-05-31,31,2026,53.83611586,6,53.84,Calculated from public prices and simulated quantities
ICP000236-202605,ICP000236,RET001,RES,Selwyn,2026-05,2026-05-01,2026-05-31,31,2026,74.29852661,6,74.3,Calculated from public prices and simulated quantities
ICP000237-202605,ICP000237,RET001,URES,Christchurch Urban,2026-05,2026-05-01,2026-05-31,31,2026,105.20102600999999,6,105.2,Calculated from public prices and simulated quantities
ICP000238-202605,ICP000238,RET001,RES,Christchurch Urban,2026-05,2026-05-01,2026-05-31,31,2026,76.10366039,6,76.1,Calculated from public prices and simulated quantities
ICP000239-202605,ICP000239,RET003,RES,Christchurch Urban,2026-05,2026-05-01,2026-05-31,31,2026,68.57340992,6,68.57,Calculated from public prices and simulated quantities
ICP000240-202605,ICP000240,RET002,RES,Christchurch Urban,2026-05,2026-05-01,2026-05-31,31,2026,91.4737531,6,91.47,Calculated from public prices and simulated quantities
ICP000241-202605,ICP000241,RET001,RSC,Christchurch Urban,2026-05,2026-05-01,2026-05-31,31,2026,84.75319166,6,84.75,Calculated from public prices and simulated quantities
ICP000242-202605,ICP000242,RET002,RES,Christchurch Urban,2026-05,2026-05-01,2026-05-31,31,2026,76.82676276,6,76.83,Calculated from public prices and simulated quantities
ICP000243-202605,ICP000243,RET003,RSC,Christchurch Urban,2026-05,2026-05-01,2026-05-31,31,2026,98.06395827,6,98.06,Calculated from public prices and simulated quantities
ICP000244-202605,ICP000244,RET001,RES,Christchurch Urban,2026-05,2026-05-01,2026-05-31,31,2026,80.6079455,6,80.61,Calculated from public prices and simulated quantities
ICP000245-202605,ICP000245,RET004,RES,Christchurch Urban,2026-05,2026-05-01,2026-05-31,31,2026,44.67654827,6,44.68,Calculated from public prices and simulated quantities
ICP000246-202605,ICP000246,RET003,RES,Central Canterbury Rural,2026-05,2026-05-01,2026-05-31,31,2026,81.92526765,6,81.93,Calculated from public prices and simulated quantities
ICP000247-202605,ICP000247,RET003,RES,Christchurch Urban,2026-05,2026-05-01,2026-05-31,31,2026,60.27432287,6,60.27,Calculated from public prices and simulated quantities
ICP000248-202605,ICP000248,RET001,RSC,Christchurch Urban,2026-05,2026-05-01,2026-05-31,31,2026,80.6936859,6,80.69,Calculated from public prices and simulated quantities
ICP000249-202605,ICP000249,RET001,URES,Selwyn,2026-05,2026-05-01,2026-05-31,31,2026,54.40751782,6,54.41,Calculated from public prices and simulated quantities
ICP000250-202605,ICP000250,RET001,RES,Christchurch Urban,2026-05,2026-05-01,2026-05-31,31,2026,51.15581763,6,51.16,Calculated from public prices and simulated quantities
ICP000251-202605,ICP000251,RET004,RES,Christchurch Urban,2026-05,2026-05-01,2026-05-31,31,2026,57.21204277,6,57.21,Calculated from public prices and simulated quantities
ICP000252-202605,ICP000252,RET002,RSU,Christchurch Urban,2026-05,2026-05-01,2026-05-31,31,2026,93.44931047,6,93.45,Calculated from public prices and simulated quantities
ICP000253-202605,ICP000253,RET002,URES,Christchurch Urban,2026-05,2026-05-01,2026-05-31,31,2026,82.19397887,6,82.19,Calculated from public prices and simulated quantities
ICP000254-202605,ICP000254,RET002,RES,Selwyn,2026-05,2026-05-01,2026-05-31,31,2026,66.96267087999999,6,66.96,Calculated from public prices and simulated quantities
ICP000255-202605,ICP000255,RET003,URES,Christchurch Urban,2026-05,2026-05-01,2026-05-31,31,2026,80.23269851,6,80.23,Calculated from public prices and simulated quantities
ICP000256-202605,ICP000256,RET001,RES,Selwyn,2026-05,2026-05-01,2026-05-31,31,2026,75.62406244,6,75.62,Calculated from public prices and simulated quantities
ICP000257-202605,ICP000257,RET003,RSC,Selwyn,2026-05,2026-05-01,2026-05-31,31,2026,96.83443425,6,96.83,Calculated from public prices and simulated quantities
ICP000258-202605,ICP000258,RET001,RSC,Christchurch Urban,2026-05,2026-05-01,2026-05-31,31,2026,108.20439119000001,6,108.2,Calculated from public prices and simulated quantities
ICP000259-202605,ICP000259,RET002,RSC,Christchurch Urban,2026-05,2026-05-01,2026-05-31,31,2026,83.6742103,6,83.67,Calculated from public prices and simulated quantities
ICP000260-202605,ICP000260,RET002,RES,Central Canterbury Rural,2026-05,2026-05-01,2026-05-31,31,2026,64.75579437,6,64.76,Calculated from public prices and simulated quantities
ICP000261-202605,ICP000261,RET004,RES,Central Canterbury Rural,2026-05,2026-05-01,2026-05-31,31,2026,55.06854258999999,6,55.07,Calculated from public prices and simulated quantities
ICP000262-202605,ICP000262,RET001,RES,Selwyn,2026-05,2026-05-01,2026-05-31,31,2026,61.60030914,6,61.6,Calculated from public prices and simulated quantities
ICP000263-202605,ICP000263,RET001,URES,Christchurch Urban,2026-05,2026-05-01,2026-05-31,31,2026,87.17779525,6,87.18,Calculated from public prices and simulated quantities
ICP000264-202605,ICP000264,RET001,RES,Central Canterbury Rural,2026-05,2026-05-01,2026-05-31,31,2026,57.68367118,6,57.68,Calculated from public prices and simulated quantities
ICP000265-202605,ICP000265,RET003,RES,Christchurch Urban,2026-05,2026-05-01,2026-05-31,31,2026,76.90504657,6,76.91,Calculated from public prices and simulated quantities
ICP000266-202605,ICP000266,RET003,RES,Christchurch Urban,2026-05,2026-05-01,2026-05-31,31,2026,74.60125941999999,6,74.6,Calculated from public prices and simulated quantities
ICP000267-202605,ICP000267,RET001,RES,Christchurch Urban,2026-05,2026-05-01,2026-05-31,31,2026,66.85034275,6,66.85,Calculated from public prices and simulated quantities
ICP000268-202605,ICP000268,RET001,RES,Christchurch Urban,2026-05,2026-05-01,2026-05-31,31,2026,90.77944563,6,90.78,Calculated from public prices and simulated quantities
ICP000269-202605,ICP000269,RET003,RSC,Selwyn,2026-05,2026-05-01,2026-05-31,31,2026,96.64888256,6,96.65,Calculated from public prices and simulated quantities
ICP000270-202605,ICP000270,RET002,RES,Christchurch Urban,2026-05,2026-05-01,2026-05-31,31,2026,70.41795267,6,70.42,Calculated from public prices and simulated quantities
ICP000271-202605,ICP000271,RET004,RES,Christchurch Urban,2026-05,2026-05-01,2026-05-31,31,2026,61.37920669,6,61.38,Calculated from public prices and simulated quantities
ICP000272-202605,ICP000272,RET005,RES,Christchurch Urban,2026-05,2026-05-01,2026-05-31,31,2026,98.97963487,6,98.98,Calculated from public prices and simulated quantities
ICP000273-202605,ICP000273,RET001,RSC,Christchurch Urban,2026-05,2026-05-01,2026-05-31,31,2026,88.98796461,6,88.99,Calculated from public prices and simulated quantities
ICP000274-202605,ICP000274,RET002,RSC,Christchurch Urban,2026-05,2026-05-01,2026-05-31,31,2026,108.13173786,6,108.13,Calculated from public prices and simulated quantities
ICP000275-202605,ICP000275,RET004,RSC,Christchurch Urban,2026-05,2026-05-01,2026-05-31,31,2026,101.50101617,6,101.5,Calculated from public prices and simulated quantities
ICP000276-202605,ICP000276,RET001,RES,Selwyn,2026-05,2026-05-01,2026-05-31,31,2026,74.9252731,6,74.93,Calculated from public prices and simulated quantities
ICP000277-202605,ICP000277,RET001,RES,Christchurch Urban,2026-05,2026-05-01,2026-05-31,31,2026,104.52594344,6,104.53,Calculated from public prices and simulated quantities
ICP000278-202605,ICP000278,RET001,RES,Christchurch Urban,2026-05,2026-05-01,2026-05-31,31,2026,80.63053669,6,80.63,Calculated from public prices and simulated quantities
ICP000279-202605,ICP000279,RET001,RSC,Central Canterbury Rural,2026-05,2026-05-01,2026-05-31,31,2026,77.25184762,6,77.25,Calculated from public prices and simulated quantities
ICP000280-202605,ICP000280,RET002,RSC,Selwyn,2026-05,2026-05-01,2026-05-31,31,2026,81.56546988000001,6,81.57,Calculated from public prices and simulated quantities
ICP000281-202605,ICP000281,RET001,RES,Selwyn,2026-05,2026-05-01,2026-05-31,31,2026,90.80179559999999,6,90.8,Calculated from public prices and simulated quantities
ICP000282-202605,ICP000282,RET001,RES,Christchurch Urban,2026-05,2026-05-01,2026-05-31,31,2026,65.75804301,6,65.76,Calculated from public prices and simulated quantities
ICP000283-202605,ICP000283,RET004,RES,Christchurch Urban,2026-05,2026-05-01,2026-05-31,31,2026,67.45033899,6,67.45,Calculated from public prices and simulated quantities
ICP000284-202605,ICP000284,RET002,URES,Christchurch Urban,2026-05,2026-05-01,2026-05-31,31,2026,63.88332316,6,63.88,Calculated from public prices and simulated quantities
ICP000285-202605,ICP000285,RET001,RES,Christchurch Urban,2026-05,2026-05-01,2026-05-31,31,2026,47.000249669999995,6,47.0,Calculated from public prices and simulated quantities
ICP000286-202605,ICP000286,RET001,RES,Christchurch Urban,2026-05,2026-05-01,2026-05-31,31,2026,97.39425133,6,97.39,Calculated from public prices and simulated quantities
ICP000287-202605,ICP000287,RET005,RSC,Christchurch Urban,2026-05,2026-05-01,2026-05-31,31,2026,81.76612334000001,6,81.77,Calculated from public prices and simulated quantities
ICP000288-202605,ICP000288,RET002,RSU,Christchurch Urban,2026-05,2026-05-01,2026-05-31,31,2026,79.50627523,6,79.51,Calculated from public prices and simulated quantities
ICP000289-202605,ICP000289,RET001,RES,Christchurch Urban,2026-05,2026-05-01,2026-05-31,31,2026,53.13478224,6,53.13,Calculated from public prices and simulated quantities
ICP000290-202605,ICP000290,RET001,RES,Christchurch Urban,2026-05,2026-05-01,2026-05-31,31,2026,103.75442853,6,103.75,Calculated from public prices and simulated quantities
ICP000291-202605,ICP000291,RET003,RES,Christchurch Urban,2026-05,2026-05-01,2026-05-31,31,2026,80.70846091,6,80.71,Calculated from public prices and simulated quantities
ICP000292-202605,ICP000292,RET001,RES,Christchurch Urban,2026-05,2026-05-01,2026-05-31,31,2026,85.11099666,6,85.11,Calculated from public prices and simulated quantities
ICP000293-202605,ICP000293,RET002,RSC,Christchurch Urban,2026-05,2026-05-01,2026-05-31,31,2026,131.67312285,6,131.67,Calculated from public prices and simulated quantities
ICP000294-202605,ICP000294,RET002,RES,Christchurch Urban,2026-05,2026-05-01,2026-05-31,31,2026,67.69483864,6,67.69,Calculated from public prices and simulated quantities
ICP000295-202605,ICP000295,RET001,RES,Christchurch Urban,2026-05,2026-05-01,2026-05-31,31,2026,73.47025264,6,73.47,Calculated from public prices and simulated quantities
ICP000296-202605,ICP000296,RET002,RES,Christchurch Urban,2026-05,2026-05-01,2026-05-31,31,2026,66.09602186,6,66.1,Calculated from public prices and simulated quantities
ICP000297-202605,ICP000297,RET001,RES,Christchurch Urban,2026-05,2026-05-01,2026-05-31,31,2026,63.01605779,6,63.02,Calculated from public prices and simulated quantities
ICP000298-202605,ICP000298,RET003,URES,Christchurch Urban,2026-05,2026-05-01,2026-05-31,31,2026,66.03626136,6,66.04,Calculated from public prices and simulated quantities
ICP000299-202605,ICP000299,RET002,RES,Central Canterbury Rural,2026-05,2026-05-01,2026-05-31,31,2026,75.14278111,6,75.14,Calculated from public prices and simulated quantities
ICP000300-202605,ICP000300,RET005,RES,Selwyn,2026-05,2026-05-01,2026-05-31,31,2026,71.40786659999999,6,71.41,Calculated from public prices and simulated quantities
ICP000301-202605,ICP000301,RET001,URES,Christchurch Urban,2026-05,2026-05-01,2026-05-31,31,2026,96.14740287000001,6,96.15,Calculated from public prices and simulated quantities
ICP000302-202605,ICP000302,RET003,RES,Christchurch Urban,2026-05,2026-05-01,2026-05-31,31,2026,63.769206999999994,6,63.77,Calculated from public prices and simulated quantities
ICP000303-202605,ICP000303,RET005,RES,Selwyn,2026-05,2026-05-01,2026-05-31,31,2026,100.9216763,6,100.92,Calculated from public prices and simulated quantities
ICP000304-202605,ICP000304,RET001,RSC,Christchurch Urban,2026-05,2026-05-01,2026-05-31,31,2026,82.51199484,6,82.51,Calculated from public prices and simulated quantities
ICP000305-202605,ICP000305,RET002,RSC,Christchurch Urban,2026-05,2026-05-01,2026-05-31,31,2026,81.55559657,6,81.56,Calculated from public prices and simulated quantities
ICP000306-202605,ICP000306,RET004,RES,Christchurch Urban,2026-05,2026-05-01,2026-05-31,31,2026,89.73009568,6,89.73,Calculated from public prices and simulated quantities
ICP000307-202605,ICP000307,RET002,RES,Christchurch Urban,2026-05,2026-05-01,2026-05-31,31,2026,88.07632720999999,6,88.08,Calculated from public prices and simulated quantities
ICP000308-202605,ICP000308,RET003,RES,Christchurch Urban,2026-05,2026-05-01,2026-05-31,31,2026,63.676876209999996,6,63.68,Calculated from public prices and simulated quantities
ICP000309-202605,ICP000309,RET002,RES,Christchurch Urban,2026-05,2026-05-01,2026-05-31,31,2026,69.86868389,6,69.87,Calculated from public prices and simulated quantities
ICP000310-202605,ICP000310,RET001,RES,Christchurch Urban,2026-05,2026-05-01,2026-05-31,31,2026,69.41900294999999,6,69.42,Calculated from public prices and simulated quantities
ICP000311-202605,ICP000311,RET005,URES,Selwyn,2026-05,2026-05-01,2026-05-31,31,2026,116.60802228,6,116.61,Calculated from public prices and simulated quantities
ICP000312-202605,ICP000312,RET001,RES,Central Canterbury Rural,2026-05,2026-05-01,2026-05-31,31,2026,100.93993639,6,100.94,Calculated from public prices and simulated quantities
ICP000313-202605,ICP000313,RET004,RES,Central Canterbury Rural,2026-05,2026-05-01,2026-05-31,31,2026,94.84102445,6,94.84,Calculated from public prices and simulated quantities
ICP000314-202605,ICP000314,RET001,RSC,Christchurch Urban,2026-05,2026-05-01,2026-05-31,31,2026,78.58442310000001,6,78.58,Calculated from public prices and simulated quantities
ICP000315-202605,ICP000315,RET002,RES,Christchurch Urban,2026-05,2026-05-01,2026-05-31,31,2026,75.69946881,6,75.7,Calculated from public prices and simulated quantities
ICP000316-202605,ICP000316,RET005,RES,Central Canterbury Rural,2026-05,2026-05-01,2026-05-31,31,2026,77.33290054999999,6,77.33,Calculated from public prices and simulated quantities
ICP000317-202605,ICP000317,RET003,RES,Christchurch Urban,2026-05,2026-05-01,2026-05-31,31,2026,55.636894399999996,6,55.64,Calculated from public prices and simulated quantities
ICP000318-202605,ICP000318,RET004,RSU,Christchurch Urban,2026-05,2026-05-01,2026-05-31,31,2026,89.09181380999999,6,89.09,Calculated from public prices and simulated quantities
ICP000319-202605,ICP000319,RET001,RSC,Christchurch Urban,2026-05,2026-05-01,2026-05-31,31,2026,78.42880282,6,78.43,Calculated from public prices and simulated quantities
ICP000320-202605,ICP000320,RET004,RES,Christchurch Urban,2026-05,2026-05-01,2026-05-31,31,2026,56.603991549999996,6,56.6,Calculated from public prices and simulated quantities
ICP000321-202605,ICP000321,RET001,RES,Christchurch Urban,2026-05,2026-05-01,2026-05-31,31,2026,60.001729229999995,6,60.0,Calculated from public prices and simulated quantities
ICP000322-202605,ICP000322,RET002,RES,Christchurch Urban,2026-05,2026-05-01,2026-05-31,31,2026,81.86746896,6,81.87,Calculated from public prices and simulated quantities
ICP000323-202605,ICP000323,RET002,URES,Central Canterbury Rural,2026-05,2026-05-01,2026-05-31,31,2026,83.27182047000001,6,83.27,Calculated from public prices and simulated quantities
ICP000324-202605,ICP000324,RET002,RSC,Selwyn,2026-05,2026-05-01,2026-05-31,31,2026,70.77524629,6,70.78,Calculated from public prices and simulated quantities
ICP000325-202605,ICP000325,RET004,RES,Christchurch Urban,2026-05,2026-05-01,2026-05-31,31,2026,68.31993403,6,68.32,Calculated from public prices and simulated quantities
ICP000326-202605,ICP000326,RET002,RES,Christchurch Urban,2026-05,2026-05-01,2026-05-31,31,2026,59.71750262,6,59.72,Calculated from public prices and simulated quantities
ICP000327-202605,ICP000327,RET001,RES,Christchurch Urban,2026-05,2026-05-01,2026-05-31,31,2026,88.48134434,6,88.48,Calculated from public prices and simulated quantities
ICP000328-202605,ICP000328,RET001,RES,Christchurch Urban,2026-05,2026-05-01,2026-05-31,31,2026,58.7557982,6,58.76,Calculated from public prices and simulated quantities
ICP000329-202605,ICP000329,RET001,RES,Selwyn,2026-05,2026-05-01,2026-05-31,31,2026,65.85414254,6,65.85,Calculated from public prices and simulated quantities
ICP000330-202605,ICP000330,RET001,RSC,Christchurch Urban,2026-05,2026-05-01,2026-05-31,31,2026,106.97579981,6,106.98,Calculated from public prices and simulated quantities
ICP000331-202605,ICP000331,RET001,RES,Christchurch Urban,2026-05,2026-05-01,2026-05-31,31,2026,85.91959908000001,6,85.92,Calculated from public prices and simulated quantities
