consumption_id,icp_id,retailer_id,connection_group,control_type,price_category_code,region,billing_month,billing_period_start,billing_period_end,icp_days,component_name,quantity,quantity_unit,price_year,effective_from,effective_to,component_code,delivery_price,unit,price_effective_for_period,expected_charge_unrounded,expected_charge_display,data_origin
ICP000105-202605,ICP000105,RET001,Residential Low User,Controlled,RES,Christchurch Urban,2026-05,2026-05-01,2026-05-31,31,Weekend,96.168,kWh,2026,2026-04-01,,RESCWKD,0.045,$/kWh,True,4.32756,4.32756,Calculated from public prices and simulated quantities
ICP000106-202605,ICP000106,RET001,Residential Low User,Controlled,RES,Christchurch Urban,2026-05,2026-05-01,2026-05-31,31,Fixed Daily Charge,31.0,connection days,2026,2026-04-01,,RESCFXD,0.7572,$/con/day,True,23.4732,23.4732,Calculated from public prices and simulated quantities
ICP000106-202605,ICP000106,RET001,Residential Low User,Controlled,RES,Christchurch Urban,2026-05,2026-05-01,2026-05-31,31,Off Peak,46.546,kWh,2026,2026-04-01,,RESCOP,0.00829,$/kWh,True,0.38586634000000003,0.38587,Calculated from public prices and simulated quantities
ICP000106-202605,ICP000106,RET001,Residential Low User,Controlled,RES,Christchurch Urban,2026-05,2026-05-01,2026-05-31,31,Peak,61.708,kWh,2026,2026-04-01,,RESCP,0.17251,$/kWh,True,10.645247079999999,10.64525,Calculated from public prices and simulated quantities
ICP000106-202605,ICP000106,RET001,Residential Low User,Controlled,RES,Christchurch Urban,2026-05,2026-05-01,2026-05-31,31,Shoulder,102.394,kWh,2026,2026-04-01,,RESCSH,0.10011,$/kWh,True,10.250663340000001,10.25066,Calculated from public prices and simulated quantities
ICP000106-202605,ICP000106,RET001,Residential Low User,Controlled,RES,Christchurch Urban,2026-05,2026-05-01,2026-05-31,31,Super Off Peak,65.998,kWh,2026,2026-04-01,,RESCSOP,0.0,$/kWh,True,0.0,0.0,Calculated from public prices and simulated quantities
ICP000106-202605,ICP000106,RET001,Residential Low User,Controlled,RES,Christchurch Urban,2026-05,2026-05-01,2026-05-31,31,Weekend,94.204,kWh,2026,2026-04-01,,RESCWKD,0.045,$/kWh,True,4.239179999999999,4.23918,Calculated from public prices and simulated quantities
ICP000107-202605,ICP000107,RET004,Residential Low User,Uncontrolled,URES,Christchurch Urban,2026-05,2026-05-01,2026-05-31,31,Fixed Daily Charge,31.0,connection days,2026,2026-04-01,,URESUFXD,0.9,$/con/day,True,27.900000000000002,27.9,Calculated from public prices and simulated quantities
ICP000107-202605,ICP000107,RET004,Residential Low User,Uncontrolled,URES,Christchurch Urban,2026-05,2026-05-01,2026-05-31,31,Off Peak,109.72,kWh,2026,2026-04-01,,URESUOP,0.00829,$/kWh,True,0.9095788,0.90958,Calculated from public prices and simulated quantities
ICP000107-202605,ICP000107,RET004,Residential Low User,Uncontrolled,URES,Christchurch Urban,2026-05,2026-05-01,2026-05-31,31,Peak,126.491,kWh,2026,2026-04-01,,URESUP,0.17251,$/kWh,True,21.82096241,21.82096,Calculated from public prices and simulated quantities
ICP000107-202605,ICP000107,RET004,Residential Low User,Uncontrolled,URES,Christchurch Urban,2026-05,2026-05-01,2026-05-31,31,Shoulder,128.499,kWh,2026,2026-04-01,,URESUSH,0.10011,$/kWh,True,12.86403489,12.86403,Calculated from public prices and simulated quantities
ICP000107-202605,ICP000107,RET004,Residential Low User,Uncontrolled,URES,Christchurch Urban,2026-05,2026-05-01,2026-05-31,31,Super Off Peak,23.884,kWh,2026,2026-04-01,,URESUSOP,0.0,$/kWh,True,0.0,0.0,Calculated from public prices and simulated quantities
ICP000107-202605,ICP000107,RET004,Residential Low User,Uncontrolled,URES,Christchurch Urban,2026-05,2026-05-01,2026-05-31,31,Weekend,135.493,kWh,2026,2026-04-01,,URESUWKD,0.045,$/kWh,True,6.097185,6.09718,Calculated from public prices and simulated quantities
ICP000108-202605,ICP000108,RET001,Residential Low User,Controlled,RES,Christchurch Urban,2026-05,2026-05-01,2026-05-31,31,Fixed Daily Charge,31.0,connection days,2026,2026-04-01,,RESCFXD,0.7572,$/con/day,True,23.4732,23.4732,Calculated from public prices and simulated quantities
ICP000108-202605,ICP000108,RET001,Residential Low User,Controlled,RES,Christchurch Urban,2026-05,2026-05-01,2026-05-31,31,Off Peak,163.408,kWh,2026,2026-04-01,,RESCOP,0.00829,$/kWh,True,1.35465232,1.35465,Calculated from public prices and simulated quantities
ICP000108-202605,ICP000108,RET001,Residential Low User,Controlled,RES,Christchurch Urban,2026-05,2026-05-01,2026-05-31,31,Peak,70.856,kWh,2026,2026-04-01,,RESCP,0.17251,$/kWh,True,12.223368559999999,12.22337,Calculated from public prices and simulated quantities
ICP000108-202605,ICP000108,RET001,Residential Low User,Controlled,RES,Christchurch Urban,2026-05,2026-05-01,2026-05-31,31,Shoulder,205.054,kWh,2026,2026-04-01,,RESCSH,0.10011,$/kWh,True,20.527955940000002,20.52796,Calculated from public prices and simulated quantities
ICP000108-202605,ICP000108,RET001,Residential Low User,Controlled,RES,Christchurch Urban,2026-05,2026-05-01,2026-05-31,31,Super Off Peak,8.939,kWh,2026,2026-04-01,,RESCSOP,0.0,$/kWh,True,0.0,0.0,Calculated from public prices and simulated quantities
ICP000108-202605,ICP000108,RET001,Residential Low User,Controlled,RES,Christchurch Urban,2026-05,2026-05-01,2026-05-31,31,Weekend,65.889,kWh,2026,2026-04-01,,RESCWKD,0.045,$/kWh,True,2.9650049999999997,2.965,Calculated from public prices and simulated quantities
ICP000109-202605,ICP000109,RET001,Residential Standard User,Controlled,RSC,Selwyn,2026-05,2026-05-01,2026-05-31,31,Fixed Daily Charge,31.0,connection days,2026,2026-04-01,,RSCCFXD,1.1243,$/con/day,True,34.853300000000004,34.8533,Calculated from public prices and simulated quantities
ICP000109-202605,ICP000109,RET001,Residential Standard User,Controlled,RSC,Selwyn,2026-05,2026-05-01,2026-05-31,31,Off Peak,81.237,kWh,2026,2026-04-01,,RSCCOP,0.00657,$/kWh,True,0.53372709,0.53373,Calculated from public prices and simulated quantities
ICP000109-202605,ICP000109,RET001,Residential Standard User,Controlled,RSC,Selwyn,2026-05,2026-05-01,2026-05-31,31,Peak,151.079,kWh,2026,2026-04-01,,RSCCP,0.14192,$/kWh,True,21.441131679999998,21.44113,Calculated from public prices and simulated quantities
ICP000109-202605,ICP000109,RET001,Residential Standard User,Controlled,RSC,Selwyn,2026-05,2026-05-01,2026-05-31,31,Shoulder,283.127,kWh,2026,2026-04-01,,RSCCSH,0.07993,$/kWh,True,22.63034111,22.63034,Calculated from public prices and simulated quantities
ICP000109-202605,ICP000109,RET001,Residential Standard User,Controlled,RSC,Selwyn,2026-05,2026-05-01,2026-05-31,31,Super Off Peak,10.252,kWh,2026,2026-04-01,,RSCCSOP,0.0,$/kWh,True,0.0,0.0,Calculated from public prices and simulated quantities
ICP000109-202605,ICP000109,RET001,Residential Standard User,Controlled,RSC,Selwyn,2026-05,2026-05-01,2026-05-31,31,Weekend,175.498,kWh,2026,2026-04-01,,RSCCWKD,0.03636,$/kWh,True,6.38110728,6.38111,Calculated from public prices and simulated quantities
ICP000110-202605,ICP000110,RET002,Residential Low User,Controlled,RES,Christchurch Urban,2026-05,2026-05-01,2026-05-31,31,Fixed Daily Charge,31.0,connection days,2026,2026-04-01,,RESCFXD,0.7572,$/con/day,True,23.4732,23.4732,Calculated from public prices and simulated quantities
ICP000110-202605,ICP000110,RET002,Residential Low User,Controlled,RES,Christchurch Urban,2026-05,2026-05-01,2026-05-31,31,Off Peak,179.66,kWh,2026,2026-04-01,,RESCOP,0.00829,$/kWh,True,1.4893814,1.48938,Calculated from public prices and simulated quantities
ICP000110-202605,ICP000110,RET002,Residential Low User,Controlled,RES,Christchurch Urban,2026-05,2026-05-01,2026-05-31,31,Peak,84.917,kWh,2026,2026-04-01,,RESCP,0.17251,$/kWh,True,14.64903167,14.64903,Calculated from public prices and simulated quantities
ICP000110-202605,ICP000110,RET002,Residential Low User,Controlled,RES,Christchurch Urban,2026-05,2026-05-01,2026-05-31,31,Shoulder,105.374,kWh,2026,2026-04-01,,RESCSH,0.10011,$/kWh,True,10.54899114,10.54899,Calculated from public prices and simulated quantities
ICP000110-202605,ICP000110,RET002,Residential Low User,Controlled,RES,Christchurch Urban,2026-05,2026-05-01,2026-05-31,31,Super Off Peak,13.891,kWh,2026,2026-04-01,,RESCSOP,0.0,$/kWh,True,0.0,0.0,Calculated from public prices and simulated quantities
ICP000110-202605,ICP000110,RET002,Residential Low User,Controlled,RES,Christchurch Urban,2026-05,2026-05-01,2026-05-31,31,Weekend,199.169,kWh,2026,2026-04-01,,RESCWKD,0.045,$/kWh,True,8.962605,8.9626,Calculated from public prices and simulated quantities
ICP000111-202605,ICP000111,RET002,Residential Low User,Controlled,RES,Christchurch Urban,2026-05,2026-05-01,2026-05-31,31,Fixed Daily Charge,31.0,connection days,2026,2026-04-01,,RESCFXD,0.7572,$/con/day,True,23.4732,23.4732,Calculated from public prices and simulated quantities
ICP000111-202605,ICP000111,RET002,Residential Low User,Controlled,RES,Christchurch Urban,2026-05,2026-05-01,2026-05-31,31,Off Peak,123.7,kWh,2026,2026-04-01,,RESCOP,0.00829,$/kWh,True,1.025473,1.02547,Calculated from public prices and simulated quantities
ICP000111-202605,ICP000111,RET002,Residential Low User,Controlled,RES,Christchurch Urban,2026-05,2026-05-01,2026-05-31,31,Peak,265.914,kWh,2026,2026-04-01,,RESCP,0.17251,$/kWh,True,45.87282414,45.87282,Calculated from public prices and simulated quantities
ICP000111-202605,ICP000111,RET002,Residential Low User,Controlled,RES,Christchurch Urban,2026-05,2026-05-01,2026-05-31,31,Shoulder,83.843,kWh,2026,2026-04-01,,RESCSH,0.10011,$/kWh,True,8.39352273,8.39352,Calculated from public prices and simulated quantities
ICP000111-202605,ICP000111,RET002,Residential Low User,Controlled,RES,Christchurch Urban,2026-05,2026-05-01,2026-05-31,31,Super Off Peak,37.116,kWh,2026,2026-04-01,,RESCSOP,0.0,$/kWh,True,0.0,0.0,Calculated from public prices and simulated quantities
ICP000111-202605,ICP000111,RET002,Residential Low User,Controlled,RES,Christchurch Urban,2026-05,2026-05-01,2026-05-31,31,Weekend,205.317,kWh,2026,2026-04-01,,RESCWKD,0.045,$/kWh,True,9.239265,9.23926,Calculated from public prices and simulated quantities
ICP000112-202605,ICP000112,RET003,Residential Standard User,Uncontrolled,RSU,Christchurch Urban,2026-05,2026-05-01,2026-05-31,31,Fixed Daily Charge,31.0,connection days,2026,2026-04-01,,RSUUFXD,1.2501,$/con/day,True,38.753099999999996,38.7531,Calculated from public prices and simulated quantities
ICP000112-202605,ICP000112,RET003,Residential Standard User,Uncontrolled,RSU,Christchurch Urban,2026-05,2026-05-01,2026-05-31,31,Off Peak,97.153,kWh,2026,2026-04-01,,RSUUOP,0.00657,$/kWh,True,0.6382952100000001,0.6383,Calculated from public prices and simulated quantities
ICP000112-202605,ICP000112,RET003,Residential Standard User,Uncontrolled,RSU,Christchurch Urban,2026-05,2026-05-01,2026-05-31,31,Peak,189.634,kWh,2026,2026-04-01,,RSUUP,0.14192,$/kWh,True,26.912857279999997,26.91286,Calculated from public prices and simulated quantities
ICP000112-202605,ICP000112,RET003,Residential Standard User,Uncontrolled,RSU,Christchurch Urban,2026-05,2026-05-01,2026-05-31,31,Shoulder,128.071,kWh,2026,2026-04-01,,RSUUSH,0.07993,$/kWh,True,10.23671503,10.23672,Calculated from public prices and simulated quantities
ICP000112-202605,ICP000112,RET003,Residential Standard User,Uncontrolled,RSU,Christchurch Urban,2026-05,2026-05-01,2026-05-31,31,Super Off Peak,6.582,kWh,2026,2026-04-01,,RSUUSOP,0.0,$/kWh,True,0.0,0.0,Calculated from public prices and simulated quantities
ICP000112-202605,ICP000112,RET003,Residential Standard User,Uncontrolled,RSU,Christchurch Urban,2026-05,2026-05-01,2026-05-31,31,Weekend,292.891,kWh,2026,2026-04-01,,RSUUWKD,0.03636,$/kWh,True,10.649516760000001,10.64952,Calculated from public prices and simulated quantities
ICP000113-202605,ICP000113,RET001,Residential Low User,Controlled,RES,Christchurch Urban,2026-05,2026-05-01,2026-05-31,31,Fixed Daily Charge,31.0,connection days,2026,2026-04-01,,RESCFXD,0.7572,$/con/day,True,23.4732,23.4732,Calculated from public prices and simulated quantities
ICP000113-202605,ICP000113,RET001,Residential Low User,Controlled,RES,Christchurch Urban,2026-05,2026-05-01,2026-05-31,31,Off Peak,92.561,kWh,2026,2026-04-01,,RESCOP,0.00829,$/kWh,True,0.7673306900000001,0.76733,Calculated from public prices and simulated quantities
ICP000113-202605,ICP000113,RET001,Residential Low User,Controlled,RES,Christchurch Urban,2026-05,2026-05-01,2026-05-31,31,Peak,168.82,kWh,2026,2026-04-01,,RESCP,0.17251,$/kWh,True,29.1231382,29.12314,Calculated from public prices and simulated quantities
ICP000113-202605,ICP000113,RET001,Residential Low User,Controlled,RES,Christchurch Urban,2026-05,2026-05-01,2026-05-31,31,Shoulder,283.118,kWh,2026,2026-04-01,,RESCSH,0.10011,$/kWh,True,28.34294298,28.34294,Calculated from public prices and simulated quantities
ICP000113-202605,ICP000113,RET001,Residential Low User,Controlled,RES,Christchurch Urban,2026-05,2026-05-01,2026-05-31,31,Super Off Peak,18.43,kWh,2026,2026-04-01,,RESCSOP,0.0,$/kWh,True,0.0,0.0,Calculated from public prices and simulated quantities
ICP000113-202605,ICP000113,RET001,Residential Low User,Controlled,RES,Christchurch Urban,2026-05,2026-05-01,2026-05-31,31,Weekend,241.143,kWh,2026,2026-04-01,,RESCWKD,0.045,$/kWh,True,10.851435,10.85144,Calculated from public prices and simulated quantities
ICP000114-202605,ICP000114,RET001,Residential Low User,Controlled,RES,Christchurch Urban,2026-05,2026-05-01,2026-05-31,31,Fixed Daily Charge,31.0,connection days,2026,2026-04-01,,RESCFXD,0.7572,$/con/day,True,23.4732,23.4732,Calculated from public prices and simulated quantities
ICP000114-202605,ICP000114,RET001,Residential Low User,Controlled,RES,Christchurch Urban,2026-05,2026-05-01,2026-05-31,31,Off Peak,74.859,kWh,2026,2026-04-01,,RESCOP,0.00829,$/kWh,True,0.62058111,0.62058,Calculated from public prices and simulated quantities
ICP000114-202605,ICP000114,RET001,Residential Low User,Controlled,RES,Christchurch Urban,2026-05,2026-05-01,2026-05-31,31,Peak,183.917,kWh,2026,2026-04-01,,RESCP,0.17251,$/kWh,True,31.727521669999998,31.72752,Calculated from public prices and simulated quantities
ICP000114-202605,ICP000114,RET001,Residential Low User,Controlled,RES,Christchurch Urban,2026-05,2026-05-01,2026-05-31,31,Shoulder,155.251,kWh,2026,2026-04-01,,RESCSH,0.10011,$/kWh,True,15.542177610000001,15.54218,Calculated from public prices and simulated quantities
ICP000114-202605,ICP000114,RET001,Residential Low User,Controlled,RES,Christchurch Urban,2026-05,2026-05-01,2026-05-31,31,Super Off Peak,68.148,kWh,2026,2026-04-01,,RESCSOP,0.0,$/kWh,True,0.0,0.0,Calculated from public prices and simulated quantities
ICP000114-202605,ICP000114,RET001,Residential Low User,Controlled,RES,Christchurch Urban,2026-05,2026-05-01,2026-05-31,31,Weekend,237.926,kWh,2026,2026-04-01,,RESCWKD,0.045,$/kWh,True,10.706669999999999,10.70667,Calculated from public prices and simulated quantities
ICP000115-202605,ICP000115,RET004,Residential Low User,Controlled,RES,Christchurch Urban,2026-05,2026-05-01,2026-05-31,31,Fixed Daily Charge,31.0,connection days,2026,2026-04-01,,RESCFXD,0.7572,$/con/day,True,23.4732,23.4732,Calculated from public prices and simulated quantities
ICP000115-202605,ICP000115,RET004,Residential Low User,Controlled,RES,Christchurch Urban,2026-05,2026-05-01,2026-05-31,31,Off Peak,108.808,kWh,2026,2026-04-01,,RESCOP,0.00829,$/kWh,True,0.9020183200000002,0.90202,Calculated from public prices and simulated quantities
ICP000115-202605,ICP000115,RET004,Residential Low User,Controlled,RES,Christchurch Urban,2026-05,2026-05-01,2026-05-31,31,Peak,148.991,kWh,2026,2026-04-01,,RESCP,0.17251,$/kWh,True,25.70243741,25.70244,Calculated from public prices and simulated quantities
ICP000115-202605,ICP000115,RET004,Residential Low User,Controlled,RES,Christchurch Urban,2026-05,2026-05-01,2026-05-31,31,Shoulder,314.816,kWh,2026,2026-04-01,,RESCSH,0.10011,$/kWh,True,31.516229759999998,31.51623,Calculated from public prices and simulated quantities
ICP000115-202605,ICP000115,RET004,Residential Low User,Controlled,RES,Christchurch Urban,2026-05,2026-05-01,2026-05-31,31,Super Off Peak,18.367,kWh,2026,2026-04-01,,RESCSOP,0.0,$/kWh,True,0.0,0.0,Calculated from public prices and simulated quantities
ICP000115-202605,ICP000115,RET004,Residential Low User,Controlled,RES,Christchurch Urban,2026-05,2026-05-01,2026-05-31,31,Weekend,76.022,kWh,2026,2026-04-01,,RESCWKD,0.045,$/kWh,True,3.42099,3.42099,Calculated from public prices and simulated quantities
ICP000116-202605,ICP000116,RET002,Residential Low User,Controlled,RES,Christchurch Urban,2026-05,2026-05-01,2026-05-31,31,Fixed Daily Charge,31.0,connection days,2026,2026-04-01,,RESCFXD,0.7572,$/con/day,True,23.4732,23.4732,Calculated from public prices and simulated quantities
ICP000116-202605,ICP000116,RET002,Residential Low User,Controlled,RES,Christchurch Urban,2026-05,2026-05-01,2026-05-31,31,Off Peak,84.549,kWh,2026,2026-04-01,,RESCOP,0.00829,$/kWh,True,0.7009112100000001,0.70091,Calculated from public prices and simulated quantities
ICP000116-202605,ICP000116,RET002,Residential Low User,Controlled,RES,Christchurch Urban,2026-05,2026-05-01,2026-05-31,31,Peak,95.721,kWh,2026,2026-04-01,,RESCP,0.17251,$/kWh,True,16.512829710000002,16.51283,Calculated from public prices and simulated quantities
ICP000116-202605,ICP000116,RET002,Residential Low User,Controlled,RES,Christchurch Urban,2026-05,2026-05-01,2026-05-31,31,Shoulder,261.491,kWh,2026,2026-04-01,,RESCSH,0.10011,$/kWh,True,26.17786401,26.17786,Calculated from public prices and simulated quantities
ICP000116-202605,ICP000116,RET002,Residential Low User,Controlled,RES,Christchurch Urban,2026-05,2026-05-01,2026-05-31,31,Super Off Peak,17.294,kWh,2026,2026-04-01,,RESCSOP,0.0,$/kWh,True,0.0,0.0,Calculated from public prices and simulated quantities
ICP000116-202605,ICP000116,RET002,Residential Low User,Controlled,RES,Christchurch Urban,2026-05,2026-05-01,2026-05-31,31,Weekend,113.832,kWh,2026,2026-04-01,,RESCWKD,0.045,$/kWh,True,5.122439999999999,5.12244,Calculated from public prices and simulated quantities
ICP000117-202605,ICP000117,RET001,Residential Low User,Controlled,RES,Christchurch Urban,2026-05,2026-05-01,2026-05-31,31,Fixed Daily Charge,31.0,connection days,2026,2026-04-01,,RESCFXD,0.7572,$/con/day,True,23.4732,23.4732,Calculated from public prices and simulated quantities
ICP000117-202605,ICP000117,RET001,Residential Low User,Controlled,RES,Christchurch Urban,2026-05,2026-05-01,2026-05-31,31,Off Peak,32.397,kWh,2026,2026-04-01,,RESCOP,0.00829,$/kWh,True,0.26857113,0.26857,Calculated from public prices and simulated quantities
ICP000117-202605,ICP000117,RET001,Residential Low User,Controlled,RES,Christchurch Urban,2026-05,2026-05-01,2026-05-31,31,Peak,66.696,kWh,2026,2026-04-01,,RESCP,0.17251,$/kWh,True,11.505726959999999,11.50573,Calculated from public prices and simulated quantities
